2026-03-31 16:50:26 | INFO     | main                 | Logging initialised — file: /Users/ab/Documents/Archieve/zalos_take_home/fyra/logs/run_20260331_165026.log
2026-03-31 16:50:26 | INFO     | main                 | ============================================================
2026-03-31 16:50:26 | INFO     | main                 | SOP Automation Agent — run 20260331_165026
2026-03-31 16:50:26 | INFO     | main                 | ============================================================
2026-03-31 16:50:26 | INFO     | main                 | Output file copied to: /Users/ab/Documents/Archieve/zalos_take_home/fyra/output/VAT-Avalara Sales Tax December 2025 ZalosCopy_20260331_165026.xlsx
2026-03-31 16:50:26 | INFO     | main                 | Original output file will NOT be modified: /Users/ab/Documents/Archieve/zalos_take_home/raw_data/zalos_test_data/VAT-Avalara Sales Tax December 2025 ZalosCopy.xlsx
2026-03-31 16:50:26 | INFO     | main                 | SOP file     : /Users/ab/Documents/Archieve/zalos_take_home/raw_data/zalos_test_data/Avalara VAT Report SOP.docx
2026-03-31 16:50:26 | INFO     | main                 | Working copy : /Users/ab/Documents/Archieve/zalos_take_home/fyra/output/VAT-Avalara Sales Tax December 2025 ZalosCopy_20260331_165026.xlsx
2026-03-31 16:50:26 | INFO     | main                 | Input files  :
2026-03-31 16:50:26 | INFO     | main                 |   /Users/ab/Documents/Archieve/zalos_take_home/raw_data/zalos_test_data/SalesTaxDocumentLineExport-Dec 2025.xlsx
2026-03-31 16:50:26 | DEBUG    | httpcore.connection  | connect_tcp.started host='raw.githubusercontent.com' port=443 local_address=None timeout=5 socket_options=None
2026-03-31 16:50:26 | DEBUG    | httpcore.connection  | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x107aa17c0>
2026-03-31 16:50:26 | DEBUG    | httpcore.connection  | start_tls.started ssl_context=<ssl.SSLContext object at 0x107ae5dd0> server_hostname='raw.githubusercontent.com' timeout=5
2026-03-31 16:50:26 | DEBUG    | httpcore.connection  | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x107af9400>
2026-03-31 16:50:26 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'GET']>
2026-03-31 16:50:26 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-03-31 16:50:26 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'GET']>
2026-03-31 16:50:26 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-03-31 16:50:26 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'GET']>
